Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
arima,12,0.214083288752059,0.0164917367967064,0.170626059820088,0.920319929133437,0.926863251688686,0.941618237560536,0.3440656
rbf,13,0.0644079275161904,0.00496161374580033,0.0594769561203834,0.28303092661874,0.282571044789359,0.991059698633313,0.0012046
rbf_arima,13,0.0644079275161904,0.00496161374580033,0.0594769561203834,0.28303092661874,0.282571044789359,0.991059698633313,0.0640302
arima,13,0.328586036186418,0.0253123653669924,0.235670600992858,1.10361085140655,1.09210166323007,0.76731321682866,0.3480644
rbf,14,0.213389159473636,0.0164382650968397,0.159479297515992,0.740485595764685,0.735557827010454,0.251086422802676,0.0010461
rbf_arima,14,0.213389159473636,0.0164382650968397,0.159479297515992,0.740485595764685,0.735557827010454,0.251086422802676,0.0713649
arima,14,0.775293477859998,0.0597241197648,0.57268921715519,2.65927501550319,2.5956233163273,-8.88596934689523,0.3145957
rbf,15,0.36110393970418,0.027817356340934,0.333417542789118,1.75867523858792,1.74011167974387,0.87848886063045,0.0010514
rbf_arima,15,0.36110393970418,0.027817356340934,0.333417542789118,1.75867523858792,1.74011167974387,0.87848886063045,0.0745961
arima,15,0.613820118890429,0.0472851472913793,0.475675028378119,2.56157968447122,2.50649291591971,0.648897535643704,0.3781556
rbf,16,0.0212897703909861,0.00164004062062542,0.0184716219413858,0.121724419920488,0.121627885503674,0.999588664494226,0.0010828
rbf_arima,16,0.0212897703909861,0.00164004062062542,0.0184716219413858,0.121724419920488,0.121627885503674,0.999588664494226,0.076442
arima,16,0.116845038667448,0.00900106512253867,0.0999437538553005,0.667230138502478,0.664120777017779,0.987609900423928,0.3601586
rbf,17,0.116617408375398,0.00898352980305938,0.104950368518109,0.7999603547772,0.803962508208917,0.825189357502786,0.0011853
rbf_arima,17,0.116617408375398,0.00898352980305938,0.104950368518109,0.7999603547772,0.803962508208917,0.825189357502786,0.0749532
arima,17,0.668100515878381,0.0514665947344014,0.491000915744923,3.76132525518888,3.89811930673595,-4.73752659659964,0.3474445
